id,sample_id,crop_id,plan_name,target_yield,base_fertilizer,topdressing_plan,total_cost,expected_benefit,application_instructions,created_date,creator,status,created_at
6883,7881,74,苦瓜专用施肥方案6883,707.94,"{""复合肥"": ""34kg/亩"", ""有机肥"": ""2731kg/亩"", ""石灰"": ""117kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",288.46,762.01,基肥在播种前7-10天施入，深翻入土,2022-07-13,系统自动生成,draft,2023-04-29 07:17:46
6884,1366,351,为了作物351专用施肥方案6884,825.82,"{""复合肥"": ""35kg/亩"", ""有机肥"": ""1286kg/亩"", ""石灰"": ""112kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",311.1,1117.37,追肥分3次施用，根据作物生长情况调整,2024-07-10,系统自动生成,draft,2023-02-13 19:08:16
6885,5092,81,土豆专用施肥方案6885,731.49,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""2491kg/亩"", ""石灰"": ""116kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",439.43,1204.84,施肥后及时浇水，促进养分吸收,2024-05-21,土壤专家,active,2024-03-05 13:55:09
6886,6805,20,亚麻专用施肥方案6886,718.55,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""2574kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",518.19,1313.95,有机肥需充分腐熟后使用,2022-10-07,土壤专家,active,2022-11-06 17:12:39
6887,5372,243,全国作物243专用施肥方案6887,671.6,"{""复合肥"": ""51kg/亩"", ""有机肥"": ""1231kg/亩"", ""石灰"": ""127kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""23kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",277.54,761.45,叶面肥在早晨或傍晚喷施效果最佳,2023-08-13,作物专家,archived,2023-12-07 08:26:55
6888,1999,405,不能作物405专用施肥方案6888,625.4,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""1377kg/亩"", ""石灰"": ""141kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",711.45,2136.9,叶面肥在早晨或傍晚喷施效果最佳,2023-09-22,土壤专家,draft,2024-11-18 01:37:19
6889,5263,157,东西作物157专用施肥方案6889,812.37,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""1822kg/亩"", ""石灰"": ""119kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",373.34,1477.93,基肥在播种前7-10天施入，深翻入土,2024-06-17,农技专家,active,2024-11-07 09:53:38
6890,694,418,一下作物418专用施肥方案6890,787.04,"{""复合肥"": ""57kg/亩"", ""有机肥"": ""2581kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",528.72,1440.43,追肥分3次施用，根据作物生长情况调整,2023-11-23,农技专家,draft,2023-09-23 11:20:51
6891,1767,320,重要作物320专用施肥方案6891,992.17,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""2460kg/亩"", ""石灰"": ""54kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",782.82,2389.96,基肥在播种前7-10天施入，深翻入土,2023-04-22,土壤专家,active,2025-02-18 04:35:00
6892,8599,499,提供作物499专用施肥方案6892,604.45,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2582kg/亩"", ""石灰"": ""120kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",640.66,2378.76,叶面肥在早晨或傍晚喷施效果最佳,2022-09-15,系统自动生成,draft,2025-04-09 11:01:16
6893,566,55,生菜专用施肥方案6893,762.9,"{""复合肥"": ""34kg/亩"", ""有机肥"": ""2875kg/亩"", ""石灰"": ""120kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",707.26,2276.69,有机肥需充分腐熟后使用,2023-03-27,作物专家,active,2024-04-14 19:45:47
6894,1102,251,今天作物251专用施肥方案6894,882.35,"{""复合肥"": ""44kg/亩"", ""有机肥"": ""2111kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",637.23,2116.38,有机肥需充分腐熟后使用,2023-09-09,系统自动生成,archived,2023-07-16 00:17:52
6895,7436,286,不要作物286专用施肥方案6895,445.45,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2756kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",433.08,1503.29,叶面肥在早晨或傍晚喷施效果最佳,2025-01-25,土壤专家,archived,2024-06-17 13:06:09
6896,3479,237,以上作物237专用施肥方案6896,408.74,"{""复合肥"": ""39kg/亩"", ""有机肥"": ""1413kg/亩"", ""石灰"": ""54kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",493.99,1410.02,追肥分3次施用，根据作物生长情况调整,2024-02-08,作物专家,active,2023-07-27 09:42:36
6897,2978,249,欢迎作物249专用施肥方案6897,575.81,"{""复合肥"": ""45kg/亩"", ""有机肥"": ""2354kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",662.87,1713.83,基肥在播种前7-10天施入，深翻入土,2023-06-19,农技专家,archived,2024-01-23 13:43:44
6898,2688,384,一次作物384专用施肥方案6898,845.54,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1934kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",483.86,1733.69,基肥在播种前7-10天施入，深翻入土,2022-09-16,作物专家,draft,2022-11-24 11:18:30
6899,5920,355,人民作物355专用施肥方案6899,747.74,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""2737kg/亩"", ""石灰"": ""127kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""24kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",684.91,1955.3,追肥分3次施用，根据作物生长情况调整,2023-07-16,农技专家,draft,2024-05-22 23:51:47
6900,4937,102,这个作物102专用施肥方案6900,545.51,"{""复合肥"": ""45kg/亩"", ""有机肥"": ""1197kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",381.12,1291.35,追肥分3次施用，根据作物生长情况调整,2024-10-02,作物专家,active,2024-11-16 13:23:44
6901,892,286,不要作物286专用施肥方案6901,430.79,"{""复合肥"": ""53kg/亩"", ""有机肥"": ""1797kg/亩"", ""石灰"": ""136kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",703.9,2687.8,有机肥需充分腐熟后使用,2023-01-31,系统自动生成,draft,2022-11-28 10:49:09
6902,7159,185,名称作物185专用施肥方案6902,589.05,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""2616kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""25kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",738.92,2678.04,施肥后及时浇水，促进养分吸收,2025-02-22,土壤专家,draft,2025-04-13 02:30:29
6903,672,266,显示作物266专用施肥方案6903,619.43,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""2175kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",351.31,1129.65,叶面肥在早晨或傍晚喷施效果最佳,2024-02-01,作物专家,active,2024-06-02 13:27:10
6904,4593,336,任何作物336专用施肥方案6904,677.08,"{""复合肥"": ""30kg/亩"", ""有机肥"": ""1649kg/亩"", ""石灰"": ""80kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",277.14,976.77,追肥分3次施用，根据作物生长情况调整,2023-03-11,农技专家,active,2024-06-29 20:12:49
6905,8165,436,是一作物436专用施肥方案6905,911.72,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1925kg/亩"", ""石灰"": ""111kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",711.13,1871.29,基肥在播种前7-10天施入，深翻入土,2023-04-02,农技专家,archived,2023-02-12 07:36:57
6906,2256,221,由于作物221专用施肥方案6906,595.81,"{""复合肥"": ""36kg/亩"", ""有机肥"": ""1272kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",663.4,1680.14,基肥在播种前7-10天施入，深翻入土,2022-09-15,作物专家,draft,2024-10-08 13:23:53
6907,8982,342,希望作物342专用施肥方案6907,901.14,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""2001kg/亩"", ""石灰"": ""72kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""25kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",592.2,1784.07,叶面肥在早晨或傍晚喷施效果最佳,2023-02-09,作物专家,active,2022-10-29 18:07:05
6908,1406,495,由于作物495专用施肥方案6908,614.74,"{""复合肥"": ""51kg/亩"", ""有机肥"": ""2138kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",260.97,844.88,基肥在播种前7-10天施入，深翻入土,2024-05-23,农技专家,active,2022-12-28 07:39:46
6909,2424,128,下载作物128专用施肥方案6909,935.63,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2320kg/亩"", ""石灰"": ""111kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",723.04,1842.06,叶面肥在早晨或傍晚喷施效果最佳,2024-08-23,作物专家,draft,2022-08-13 08:33:08
6910,8267,350,用户作物350专用施肥方案6910,501.68,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""2039kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",305.36,986.44,追肥分3次施用，根据作物生长情况调整,2024-07-04,系统自动生成,active,2023-04-08 03:46:06
6911,8484,46,杨梅专用施肥方案6911,580.94,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""2964kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""24kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",780.12,2531.17,追肥分3次施用，根据作物生长情况调整,2023-06-21,土壤专家,archived,2024-04-16 07:17:04
6912,2822,347,发表作物347专用施肥方案6912,659.86,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""2624kg/亩"", ""石灰"": ""98kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",302.29,1192.88,基肥在播种前7-10天施入，深翻入土,2023-10-23,土壤专家,archived,2023-04-10 21:26:05
6913,872,430,任何作物430专用施肥方案6913,736.98,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2134kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",277.78,826.49,有机肥需充分腐熟后使用,2023-02-07,农技专家,draft,2025-02-05 12:15:27
6914,1094,169,目前作物169专用施肥方案6914,978.13,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2069kg/亩"", ""石灰"": ""72kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",520.9,2079.25,施肥后及时浇水，促进养分吸收,2024-03-16,系统自动生成,draft,2022-06-18 14:15:54
6915,5844,285,语言作物285专用施肥方案6915,997.5,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""2252kg/亩"", ""石灰"": ""115kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",791.15,2708.32,基肥在播种前7-10天施入，深翻入土,2024-10-09,土壤专家,draft,2022-09-24 05:25:46
6916,2833,400,认为作物400专用施肥方案6916,650.29,"{""复合肥"": ""60kg/亩"", ""有机肥"": ""1029kg/亩"", ""石灰"": ""132kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""27kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",404.97,1293.41,追肥分3次施用，根据作物生长情况调整,2023-03-22,农技专家,active,2023-08-09 23:29:03
6917,4810,237,以上作物237专用施肥方案6917,562.81,"{""复合肥"": ""49kg/亩"", ""有机肥"": ""2619kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",619.72,2163.56,有机肥需充分腐熟后使用,2024-03-06,作物专家,active,2023-01-26 04:32:10
6918,6298,414,企业作物414专用施肥方案6918,973.5,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""1561kg/亩"", ""石灰"": ""59kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",250.08,655.48,有机肥需充分腐熟后使用,2024-02-16,作物专家,draft,2023-04-16 14:57:40
6919,8046,95,学校作物95专用施肥方案6919,908.78,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""1088kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",745.26,2119.46,叶面肥在早晨或傍晚喷施效果最佳,2024-10-14,土壤专家,draft,2023-11-20 20:49:11
6920,3872,126,音乐作物126专用施肥方案6920,680.13,"{""复合肥"": ""43kg/亩"", ""有机肥"": ""2294kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""24kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",294.76,845.4,基肥在播种前7-10天施入，深翻入土,2024-01-10,系统自动生成,archived,2025-01-10 08:35:43
6921,9782,424,汽车作物424专用施肥方案6921,613.54,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""2536kg/亩"", ""石灰"": ""102kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",619.14,2245.65,追肥分3次施用，根据作物生长情况调整,2024-05-08,系统自动生成,archived,2024-11-29 07:05:04
6922,3733,323,这么作物323专用施肥方案6922,832.09,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2825kg/亩"", ""石灰"": ""109kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",253.62,737.33,追肥分3次施用，根据作物生长情况调整,2025-02-06,农技专家,draft,2022-07-28 16:18:43
6923,4955,335,实现作物335专用施肥方案6923,464.85,"{""复合肥"": ""47kg/亩"", ""有机肥"": ""2742kg/亩"", ""石灰"": ""84kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",252.09,737.8,有机肥需充分腐熟后使用,2022-12-20,土壤专家,draft,2023-12-16 10:27:52
6924,154,71,冬瓜专用施肥方案6924,981.93,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1560kg/亩"", ""石灰"": ""95kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""24kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",418.85,1414.54,基肥在播种前7-10天施入，深翻入土,2023-06-10,作物专家,draft,2022-11-15 13:57:42
6925,5582,96,全国作物96专用施肥方案6925,461.8,"{""复合肥"": ""37kg/亩"", ""有机肥"": ""1572kg/亩"", ""石灰"": ""51kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",612.04,1896.36,叶面肥在早晨或傍晚喷施效果最佳,2025-02-15,土壤专家,draft,2022-11-19 03:33:16
6926,8213,266,显示作物266专用施肥方案6926,549.58,"{""复合肥"": ""43kg/亩"", ""有机肥"": ""2688kg/亩"", ""石灰"": ""89kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""23kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",637.71,1825.03,基肥在播种前7-10天施入，深翻入土,2023-02-13,系统自动生成,draft,2024-03-27 06:26:45
6927,7967,396,作为作物396专用施肥方案6927,886.99,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2775kg/亩"", ""石灰"": ""84kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",723.73,2520.17,追肥分3次施用，根据作物生长情况调整,2022-10-23,系统自动生成,archived,2023-12-22 18:12:25
6928,1557,491,各种作物491专用施肥方案6928,417.67,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""1524kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",491.48,1289.75,追肥分3次施用，根据作物生长情况调整,2023-10-06,土壤专家,active,2025-02-02 05:27:42
6929,9982,173,她的作物173专用施肥方案6929,897.51,"{""复合肥"": ""44kg/亩"", ""有机肥"": ""2421kg/亩"", ""石灰"": ""98kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""27kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",635.29,1855.23,基肥在播种前7-10天施入，深翻入土,2025-03-15,土壤专家,archived,2023-11-03 16:10:05
6930,4585,249,欢迎作物249专用施肥方案6930,861.07,"{""复合肥"": ""46kg/亩"", ""有机肥"": ""1588kg/亩"", ""石灰"": ""145kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",614.3,1827.72,基肥在播种前7-10天施入，深翻入土,2023-07-13,作物专家,active,2023-02-21 14:43:12
6931,4319,113,喜欢作物113专用施肥方案6931,931.48,"{""复合肥"": ""50kg/亩"", ""有机肥"": ""2232kg/亩"", ""石灰"": ""99kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",502.56,1334.25,施肥后及时浇水，促进养分吸收,2025-05-03,农技专家,draft,2024-09-15 12:25:44
6932,4025,346,觉得作物346专用施肥方案6932,977.37,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""1363kg/亩"", ""石灰"": ""125kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",389.4,1163.31,有机肥需充分腐熟后使用,2025-04-04,作物专家,draft,2023-08-09 11:56:01
